src_ip,dst_ip,packet_count,flow_duration,avg_packet_size
80.154.108.228,93.220.202.100,1.0986122886681098,0.00896382070740275,4.59511985013459
80.154.108.228,93.220.202.100,1.0986122886681098,0.006480156176426122,4.59511985013459
80.154.108.228,93.220.202.100,1.0986122886681098,0.011190980504022814,4.59511985013459
80.154.108.228,93.220.202.100,1.0986122886681098,0.006728374124426545,4.59511985013459
80.154.108.228,79.197.51.33,1.0986122886681098,0.00026985341783402944,4.31748811353631
80.154.108.228,79.197.51.33,1.0986122886681098,0.00023100092038226363,4.31748811353631
80.154.108.228,79.197.51.33,1.0986122886681098,2.145764909758892e-06,4.31748811353631
80.154.108.228,79.197.51.33,1.3862943611198906,0.0002448259084286364,4.31748811353631
80.154.108.228,79.197.51.33,1.0986122886681098,0.00025197668931777593,4.31748811353631
80.154.108.228,79.197.51.33,1.0986122886681098,0.002744243659304211,4.59511985013459
80.154.108.228,79.197.51.33,1.0986122886681098,0.00273711067794385,4.59511985013459
80.154.108.228,79.197.51.33,1.0986122886681098,0.002745194719641381,4.59511985013459
80.154.108.228,79.197.51.33,1.0986122886681098,0.0029774641199054727,4.59511985013459
80.154.108.228,79.197.51.33,1.0986122886681098,0.07859214451393373,4.59511985013459
80.154.108.228,79.197.51.33,1.0986122886681098,0.0027482856594903864,4.59511985013459
80.154.108.228,79.197.51.33,1.0986122886681098,0.002744243659304211,4.59511985013459
80.154.108.228,79.197.51.33,1.0986122886681098,0.0027532786959877102,4.59511985013459
80.154.108.228,79.197.51.33,1.0986122886681098,0.002990538070807268,4.59511985013459
80.154.108.228,178.4.19.82,2.0794415416798357,0.015260955335058725,4.31748811353631
80.154.108.228,178.4.19.82,1.0986122886681098,0.020540498922840822,4.59511985013459
80.154.108.228,178.4.19.82,1.0986122886681098,0.020785485200514105,4.59511985013459
80.154.108.228,178.4.19.82,1.0986122886681098,0.021274110775158162,4.59511985013459
80.154.108.228,178.4.19.82,1.0986122886681098,0.021519617444277713,4.59511985013459
80.154.108.228,178.4.19.82,1.0986122886681098,0.022263470630908028,4.59511985013459
80.154.108.228,178.4.19.82,1.0986122886681098,0.022740421066477442,4.59511985013459
80.154.108.228,178.4.19.82,1.0986122886681098,0.021037181701627137,4.59511985013459
80.154.108.228,178.4.19.82,1.0986122886681098,0.030046140674196538,4.59511985013459
80.154.108.228,178.4.19.82,1.0986122886681098,0.020544703197326698,4.59511985013459
80.154.108.228,95.116.124.205,2.0794415416798357,0.03271111083049212,4.31748811353631
80.154.108.228,95.116.124.205,1.0986122886681098,0.03367654664542178,4.59511985013459
80.154.108.228,95.116.124.205,1.0986122886681098,0.03416467553588839,4.59511985013459
80.154.108.228,95.116.124.205,1.0986122886681098,0.053300122781671955,4.59511985013459
80.154.108.228,95.116.124.205,1.0986122886681098,0.033440693645531365,4.59511985013459
80.154.108.228,95.116.124.205,1.0986122886681098,0.033683462316193465,4.59511985013459
80.154.108.228,95.116.124.205,1.0986122886681098,0.034166749229665797,4.59511985013459
80.154.108.228,95.116.124.205,1.0986122886681098,0.03368715065438273,4.59511985013459
80.154.108.228,95.116.124.205,1.0986122886681098,0.033915340121778326,4.59511985013459
80.154.108.228,95.116.124.205,1.0986122886681098,0.03392110180806259,4.59511985013459
34.255.152.202,193.24.227.12,1.0986122886681098,0.0008526980257099089,4.110873864173311
193.24.227.230,72.163.4.185,1.0986122886681098,0.1181830749876182,4.31748811353631
193.24.227.230,72.163.4.185,1.6094379124341003,0.11792438139305815,4.31748811353631
193.24.227.230,72.163.4.185,1.6094379124341003,0.11750282808050964,4.31748811353631
193.24.227.230,72.163.4.185,1.6094379124341003,0.11810045285776335,4.31748811353631
193.24.227.230,72.163.4.185,1.6094379124341003,0.11798032081407006,4.31748811353631
193.24.227.230,72.163.4.185,1.6094379124341003,0.11797142157003959,4.31748811353631
172.16.23.2,192.168.47.1,1.0986122886681098,0.000793857099041244,4.59511985013459
172.16.23.2,192.168.47.1,1.0986122886681098,0.0007338214921906835,4.59511985013459
172.16.23.2,192.168.47.1,1.0986122886681098,0.000978467829974933,4.59511985013459
172.16.23.2,192.168.47.1,1.0986122886681098,0.0008067214030277834,4.59511985013459
172.16.23.2,192.168.47.1,1.0986122886681098,0.00105754225906065,4.875197323201151
172.16.23.2,192.168.47.1,1.0986122886681098,0.0006837890664033501,4.875197323201151
172.16.23.2,192.168.47.1,1.0986122886681098,0.0008286379842325718,4.875197323201151
192.168.42.11,5.35.226.136,1.0986122886681098,0.004824900719229357,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004801173337355014,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.00504625006622136,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004737581177582485,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004765581208906383,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004782665588658392,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004786462077855012,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004853847362737566,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005106976155757395,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005288183657579684,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004977454337792172,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004942342969510405,4.709530201312334
