flow_id,iat,packet_length,direction,tcp_flags
366,0.006751060485839844,156,bwd,NONE
367,0,115,fwd,NONE
367,0.027792930603027344,143,bwd,NONE
368,0,115,fwd,NONE
368,0.04528212547302246,173,bwd,NONE
369,0,115,fwd,NONE
369,0.057250022888183594,250,bwd,NONE
370,0,158,fwd,NONE
370,0.01822686195373535,174,bwd,NONE
371,0,158,fwd,NONE
371,0.054039955139160156,186,bwd,NONE
372,0,158,fwd,NONE
372,0.04701805114746094,221,bwd,NONE
373,0,337,fwd,NONE
373,0.06501293182373047,353,bwd,NONE
374,0,337,fwd,NONE
374,0.08734989166259766,365,bwd,NONE
375,0,337,fwd,NONE
375,0.08088302612304688,400,bwd,NONE
376,0,100,fwd,NONE
376,0.035218000411987305,116,bwd,NONE
377,0,100,fwd,NONE
377,0.009449958801269531,128,bwd,NONE
378,0,100,fwd,NONE
378,0.05894112586975098,163,bwd,NONE
379,0,105,fwd,NONE
379,0.016691923141479492,121,bwd,NONE
380,0,105,fwd,NONE
380,0.04063701629638672,133,bwd,NONE
381,0,105,fwd,NONE
381,0.045866966247558594,168,bwd,NONE
382,0,110,fwd,NONE
382,0.05577707290649414,126,bwd,NONE
383,0,110,fwd,NONE
383,0.2184739112854004,138,bwd,NONE
384,0,110,fwd,NONE
384,0.05600690841674805,173,bwd,NONE
385,0,115,fwd,NONE
385,0.028470993041992188,131,bwd,NONE
386,0,115,fwd,NONE
386,0.05016589164733887,143,bwd,NONE
387,0,115,fwd,NONE
