src_ip,dst_ip,packet_count,flow_duration,avg_packet_size,iat_mean,total_bytes
194.25.0.68,192.168.90.10,1.0986122886681098,0.00034302549535423897,4.804021044733257,0.00034302549535423897,5.493061443340548
192.168.90.10,8.8.8.8,1.0986122886681098,0.0439163384487591,4.770684624465665,0.0439163384487591,5.459585514144159
192.168.90.10,8.8.8.8,1.0986122886681098,0.04138473288183397,4.430816798843313,0.04138473288183397,5.117993812416755
74.125.47.13,192.168.90.10,1.0986122886681098,0.0003010773370748265,6.174827228410347,0.0003010773370748265,6.866933284461882
192.168.90.10,8.8.8.8,1.0986122886681098,0.0494261534805172,4.430816798843313,0.0494261534805172,5.117993812416755
74.125.73.76,192.168.90.10,1.0986122886681098,0.00035994726565305104,6.174827228410347,0.00035994726565305104,6.866933284461882
192.168.90.10,8.8.8.8,1.0986122886681098,0.04759049458557928,4.499809670330265,0.04759049458557928,5.187385805840755
74.125.73.83,192.168.90.10,1.0986122886681098,0.0002641328994787773,6.272877006546167,0.0002641328994787773,6.9650803456014065
192.168.90.10,80.154.108.230,1.0986122886681098,0.003452057857450758,4.6913478822291435,0.003452057857450758,5.37989735354046
192.168.120.21,192.168.90.10,1.0986122886681098,0.0006506709886593287,5.176149732573829,0.0006506709886593287,5.8664680569332965
192.168.90.10,192.168.120.21,1.0986122886681098,0.004650254010567412,5.455321115357702,0.004650254010567412,6.1463292576688975
192.168.90.10,192.168.120.21,1.0986122886681098,0.0062245315144801375,6.7551866803375304,0.0062245315144801375,7.447751280047908
192.168.121.2,192.168.120.22,1.0986122886681098,0.0012623445398450485,4.770684624465665,0.0012623445398450485,5.459585514144159
192.168.121.2,192.168.120.22,1.0986122886681098,0.0012511529404975212,4.770684624465665,0.0012511529404975212,5.459585514144159
192.168.121.2,192.168.120.22,1.0986122886681098,0.0010006188276103266,4.770684624465665,0.0010006188276103266,5.459585514144159
2003:51:6012:121::2,2003:51:6012:120::a08:53,1.0986122886681098,0.0011213688641070916,4.955827057601261,0.0011213688641070916,5.645446897643238
192.168.7.12,192.168.7.5,1.0986122886681098,0.08958556444655445,5.062595033026967,0.08958556444655445,5.752572638825633
2003:de:2016:125:fc36:8317:4e86:cb72,2003:de:2016:120::a08:53,1.0986122886681098,0.0007569308627675032,4.886582645426277,0.0007569308627675032,5.575949103146316
2003:de:2016:125:fc36:8317:4e86:cb72,2003:de:2016:120::a08:53,1.0986122886681098,0.0012511529404975212,5.2284312390838705,0.0012511529404975212,5.918893854273146
2003:de:2016:125:fc36:8317:4e86:cb72,2003:de:2016:120::a08:53,1.0986122886681098,0.0012411518308505102,4.927253685157205,0.0012411518308505102,5.616771097666572
2003:de:2016:125:fc36:8317:4e86:cb72,2003:de:2016:120::a08:53,1.0986122886681098,0.001250200458173807,4.969813299576001,0.001250200458173807,5.659482215759621
2003:de:2016:110::b15:22,2003:de:2016:120::a08:53,1.0986122886681098,0.3127604184191516,5.839187111662404,0.3127604184191516,6.530877627725885
192.168.120.22,193.0.9.7,1.0986122886681098,0.010147174407142611,5.611301621862036,0.010147174407142611,6.302618975744905
192.168.120.22,209.112.114.33,1.0986122886681098,0.004629132979822356,5.676753802268282,0.004629132979822356,6.368187186350492
192.168.120.22,209.112.114.33,1.0986122886681098,0.004400332777176246,6.118097198041348,0.004400332777176246,6.810142450115136
2003:de:2016:120::a08:53,2001:503:83eb::30,1.0986122886681098,0.09140803049771298,5.805134968916488,0.09140803049771298,6.4967749901858625
2003:de:2016:120::a08:53,2001:503:83eb::30,1.0986122886681098,0.09245322923606349,6.5475025136955205,0.09245322923606349,7.2399325913204695
2003:de:2016:120::a08:53,2001:502:cbe4::33,1.0986122886681098,0.016809955493447753,5.733341276897746,0.016809955493447753,6.424869023905388
2003:de:2016:120::a08:53,2001:502:cbe4::33,1.0986122886681098,0.018000223739520364,6.008813185442595,0.018000223739520364,6.70073110954781
2003:de:2016:110::b15:22,2003:de:2016:120::a08:53,1.0986122886681098,0.2504512985266587,5.5909869805108565,0.2504512985266587,6.282266746896006
192.168.120.22,192.54.112.30,1.0986122886681098,0.020050579924896027,5.755742213586912,0.020050579924896027,6.447305862541213
192.168.120.22,192.54.112.30,1.0986122886681098,0.018977620580966758,6.0579542883768145,0.018977620580966758,6.74993119378857
192.168.120.22,205.251.192.81,1.0986122886681098,0.009396612129012874,5.111987788356544,0.009396612129012874,5.802118375377063
2003:de:2016:120::a08:53,2001:501:b1f9::30,1.0986122886681098,0.005467935619328316,5.834810737062605,0.005467935619328316,6.52649485957079
2003:de:2016:120::a08:53,2001:501:b1f9::30,1.0986122886681098,0.006382557436983239,5.834810737062605,0.006382557436983239,6.52649485957079
2003:de:2016:120::a08:53,2001:500:b::1,1.0986122886681098,0.234625423904271,4.727387818712341,0.234625423904271,5.41610040220442
2003:de:2016:120::a08:53,2001:500:b::1,1.0986122886681098,0.22965194301928976,4.727387818712341,0.22965194301928976,5.41610040220442
192.168.120.22,213.248.220.1,1.0986122886681098,0.011277266886694217,5.640132447579745,0.011277266886694217,6.331501849893691
192.168.120.22,213.248.220.1,1.0986122886681098,0.011818862145395934,5.640132447579745,0.011818862145395934,6.331501849893691
2003:de:2016:120::a08:53,2001:500:d937::30,1.0986122886681098,0.006228559471821231,5.705447753975262,0.006228559471821231,6.396929655216146
2003:de:2016:120::a08:53,2001:501:b1f9::30,1.0986122886681098,0.004903908842278273,6.221583712158617,0.004903908842278273,6.913737350659685
2003:de:2016:120::a08:53,2001:501:b1f9::30,1.0986122886681098,0.006350812104669724,6.221583712158617,0.006350812104669724,6.913737350659685
2003:de:2016:120::a08:53,2600:9000:5301:d300::1,1.0986122886681098,0.012081776519751258,5.541263545158426,0.012081776519751258,6.2324480165505225
2003:de:2016:120::a08:53,2600:9000:5301:d300::1,1.0986122886681098,0.011284103467540997,5.564520407322694,0.011284103467540997,6.255750041753367
2003:de:2016:120::a08:53,2001:500:d937::30,1.0986122886681098,0.007524718746041552,6.168564159920785,0.007524718746041552,6.860663671448287
192.168.120.22,213.248.220.1,1.0986122886681098,0.010257149735964047,6.249009525139524,0.010257149735964047,6.9411900550683745
192.168.120.22,213.248.220.1,1.0986122886681098,0.011591465570092432,6.249009525139524,0.011591465570092432,6.9411900550683745
192.168.120.22,205.251.194.147,1.0986122886681098,0.004537761584108184,5.059425458265688,0.004537761584108184,5.749392985908253
2003:de:2016:120::a08:53,2600:9000:5305:fb00::1,1.0986122886681098,0.13655835857506998,5.552959584921617,0.13655835857506998,6.244166900663736
2003:de:2016:120::a08:53,2600:9000:5305:fb00::1,1.0986122886681098,0.1344390275601184,5.575949103146316,0.1344390275601184,6.267200548541362
